0		36	52  554 519	1
1		40	-76  442 411	1
1		41	-94  421 447	1
2		43	-100  351 533	1
2		44	-93  324 551	1
2		45	-82  294 566	1
2		46	-77  265 584	0.696414
2		47	-86  203 631	0.986551
2		48	-91  178 651	1
3		51	-70  576 847	0.859326
4		53	-92  120 761	1
5		56	85  92 453	1
5		57	-70  151 495	0.95131
5		58	-90  180 517	0.999994
6		60	-103  199 621	1
6		61	-111  207 646	0.873267
6		62	113  207 646	0.99663
6		63	114  220 676	1
6		64	-103  323 800	0.999792
6		65	100  323 800	0.859326
7		67	94  387 857	0.953209
8		84	-115  694 884	1
9		86	117  694 884	0.859326
9		87	-113  565 745	0.894066
9		88	112  565 745	0.857722
9		89	-90  482 645	0.584984
10		91	-98  440 618	1
11		93	87  440 618	0.584984
11		94	-73  443 555	0.969105
11		95	-78  452 530	0.99933
11		96	-91  462 504	1
12		98	-86  431 421	0.969105
13		144	58  5 886	1
14		192	-55  9 894	0.99933
15		251	-109  1153 899	1
16		253	113  1149 851	0.969105
17		255	-110  1149 776	0.628484
17		256	111  1149 776	0.994617
18		259	-117  1183 627	0.99933
19		263	111  1235 475	0.584984
19		264	108  1252 435	0.99663
20		266	120  1308 306	0.969105
20		267	-119  1346 224	0.872868
20		268	118  1346 224	0.847189
20		269	109  1385 143	0.839444
20		270	106  1401 103	1
21		288	-88  40 253	1
22		290	-92  201 140	0.655698
23		297	-54  1644 712	0.999996
24		336	-121  700 729	1
24		337	120  700 729	1
24		338	87  667 532	0.773702
25		341	74  659 207	1
26		480	-17  1023 297	0.0147267
27		494	-89  760 102	1
28		510	-80  650 432	1
28		511	-79  656 478	1
29		514	-86  676 660	1
29		515	-90  683 713	1
29		516	-87  690 768	0.953209
30		518	88  698 822	1
31		619	58  576 847	1
32		869	-53  3 890	0.969105
33		921	-59  1803 671	0.999792
33		922	-110  823 873	1
34		925	-118  669 659	0.773702
34		926	118  669 659	0.969105
35		928	-110  563 517	0.542195
36		930	-89  466 395	0.873267
37		932	90  436 356	0.859326
37		933	-90  350 246	1
37		934	-92  325 211	0.999568
38		1043	-63  1036 754	0.999792
39		1046	-89  1000 673	1
40		1048	-80  971 610	1
41		1055	-77  865 421	1
42		1089	-92  641 892	1
43		1091	-107  630 783	0.999124
44		1095	-60  648 688	0.873267
44		1096	-71  659 679	0.999996
45		1098	-92  693 659	1
45		1099	-56  723 641	0.628484
46		1101	-94  744 611	1
46		1102	-95  751 591	1
46		1103	-89  756 569	1
46		1104	-78  769 513	0.934743
47		1107	-91  803 473	1
48		1110	-96  789 420	1
48		1111	-96  776 385	1
49		1116	-84  792 427	1
50		1118	-95  831 469	1
50		1119	-86  865 517	1
50		1120	-95  877 541	1
50		1121	-96  878 564	0.999984
50		1122	-107  867 577	1
50		1123	107  867 577	0.994617
51		1125	-94  780 635	0.934743
51		1126	106  780 635	0.94351
51		1127	89  753 656	0.994617
52		1130	-90  642 798	1
52		1131	94  642 798	0.70677
53		1327	111  1656 216	0.832549
53		1328	-120  1489 247	0.792564
53		1329	-126  1436 257	0.807088
53		1330	122  1436 257	0.990238
54		1333	-104  1216 347	0.97142
